-1.200000000000000178e+00,-6.000000000000000888e-01
-1.200000000000000178e+00,-3.000000000000000444e-01
-1.200000000000000178e+00,0.000000000000000000e+00
-1.200000000000000178e+00,3.000000000000000444e-01
-1.200000000000000178e+00,6.000000000000000888e-01
-9.000000000000001332e-01,-9.000000000000001332e-01
-9.000000000000001332e-01,-6.000000000000000888e-01
-9.000000000000001332e-01,-3.000000000000000444e-01
-9.000000000000001332e-01,0.000000000000000000e+00
-9.000000000000001332e-01,3.000000000000000444e-01
-9.000000000000001332e-01,6.000000000000000888e-01
-9.000000000000001332e-01,9.000000000000003553e-01
-6.000000000000000888e-01,-1.200000000000000178e+00
-6.000000000000000888e-01,-9.000000000000001332e-01
-6.000000000000000888e-01,-6.000000000000000888e-01
-6.000000000000000888e-01,-3.000000000000000444e-01
-6.000000000000000888e-01,0.000000000000000000e+00
-6.000000000000000888e-01,3.000000000000000444e-01
-6.000000000000000888e-01,6.000000000000000888e-01
-6.000000000000000888e-01,9.000000000000003553e-01
-6.000000000000000888e-01,1.200000000000000178e+00
-3.000000000000000444e-01,-1.200000000000000178e+00
-3.000000000000000444e-01,-9.000000000000001332e-01
-3.000000000000000444e-01,-6.000000000000000888e-01
-3.000000000000000444e-01,-3.000000000000000444e-01
-3.000000000000000444e-01,0.000000000000000000e+00
-3.000000000000000444e-01,3.000000000000000444e-01
-3.000000000000000444e-01,6.000000000000000888e-01
-3.000000000000000444e-01,9.000000000000003553e-01
-3.000000000000000444e-01,1.200000000000000178e+00
0.000000000000000000e+00,-1.200000000000000178e+00
0.000000000000000000e+00,-9.000000000000001332e-01
0.000000000000000000e+00,-6.000000000000000888e-01
0.000000000000000000e+00,-3.000000000000000444e-01
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.000000000000000444e-01
0.000000000000000000e+00,6.000000000000000888e-01
0.000000000000000000e+00,9.000000000000003553e-01
0.000000000000000000e+00,1.200000000000000178e+00
3.000000000000000444e-01,-1.200000000000000178e+00
3.000000000000000444e-01,-9.000000000000001332e-01
3.000000000000000444e-01,-6.000000000000000888e-01
3.000000000000000444e-01,-3.000000000000000444e-01
3.000000000000000444e-01,0.000000000000000000e+00
3.000000000000000444e-01,3.000000000000000444e-01
3.000000000000000444e-01,6.000000000000000888e-01
3.000000000000000444e-01,9.000000000000003553e-01
3.000000000000000444e-01,1.200000000000000178e+00
6.000000000000000888e-01,-1.200000000000000178e+00
6.000000000000000888e-01,-9.000000000000001332e-01
6.000000000000000888e-01,-6.000000000000000888e-01
6.000000000000000888e-01,-3.000000000000000444e-01
6.000000000000000888e-01,0.000000000000000000e+00
6.000000000000000888e-01,3.000000000000000444e-01
6.000000000000000888e-01,6.000000000000000888e-01
6.000000000000000888e-01,9.000000000000003553e-01
6.000000000000000888e-01,1.200000000000000178e+00
9.000000000000003553e-01,-9.000000000000001332e-01
9.000000000000003553e-01,-6.000000000000000888e-01
9.000000000000003553e-01,-3.000000000000000444e-01
9.000000000000003553e-01,0.000000000000000000e+00
9.000000000000003553e-01,3.000000000000000444e-01
9.000000000000003553e-01,6.000000000000000888e-01
9.000000000000003553e-01,9.000000000000003553e-01
1.200000000000000178e+00,-6.000000000000000888e-01
1.200000000000000178e+00,-3.000000000000000444e-01
1.200000000000000178e+00,0.000000000000000000e+00
1.200000000000000178e+00,3.000000000000000444e-01
1.200000000000000178e+00,6.000000000000000888e-01
