-9.000000000000001332e-01,-3.000000000000000444e-01
-9.000000000000001332e-01,-1.000000000000000888e-01
-9.000000000000001332e-01,1.000000000000000888e-01
-9.000000000000001332e-01,3.000000000000000444e-01
-9.000000000000001332e-01,5.000000000000000000e-01
-7.000000000000000666e-01,-5.000000000000000000e-01
-7.000000000000000666e-01,-3.000000000000000444e-01
-7.000000000000000666e-01,-1.000000000000000888e-01
-7.000000000000000666e-01,1.000000000000000888e-01
-7.000000000000000666e-01,3.000000000000000444e-01
-7.000000000000000666e-01,5.000000000000000000e-01
-7.000000000000000666e-01,6.999999999999999556e-01
-5.000000000000000000e-01,-7.000000000000000666e-01
-5.000000000000000000e-01,-5.000000000000000000e-01
-5.000000000000000000e-01,-3.000000000000000444e-01
-5.000000000000000000e-01,-1.000000000000000888e-01
-5.000000000000000000e-01,1.000000000000000888e-01
-5.000000000000000000e-01,3.000000000000000444e-01
-5.000000000000000000e-01,5.000000000000000000e-01
-5.000000000000000000e-01,6.999999999999999556e-01
-5.000000000000000000e-01,8.999999999999999112e-01
-3.000000000000000444e-01,-9.000000000000001332e-01
-3.000000000000000444e-01,-7.000000000000000666e-01
-3.000000000000000444e-01,-5.000000000000000000e-01
-3.000000000000000444e-01,-3.000000000000000444e-01
-3.000000000000000444e-01,-1.000000000000000888e-01
-3.000000000000000444e-01,1.000000000000000888e-01
-3.000000000000000444e-01,3.000000000000000444e-01
-3.000000000000000444e-01,5.000000000000000000e-01
-3.000000000000000444e-01,6.999999999999999556e-01
-3.000000000000000444e-01,8.999999999999999112e-01
-3.000000000000000444e-01,1.100000000000000089e+00
-1.000000000000000888e-01,-9.000000000000001332e-01
-1.000000000000000888e-01,-7.000000000000000666e-01
-1.000000000000000888e-01,-5.000000000000000000e-01
-1.000000000000000888e-01,-3.000000000000000444e-01
-1.000000000000000888e-01,-1.000000000000000888e-01
-1.000000000000000888e-01,1.000000000000000888e-01
-1.000000000000000888e-01,3.000000000000000444e-01
-1.000000000000000888e-01,5.000000000000000000e-01
-1.000000000000000888e-01,6.999999999999999556e-01
-1.000000000000000888e-01,8.999999999999999112e-01
-1.000000000000000888e-01,1.100000000000000089e+00
1.000000000000000888e-01,-9.000000000000001332e-01
1.000000000000000888e-01,-7.000000000000000666e-01
1.000000000000000888e-01,-5.000000000000000000e-01
1.000000000000000888e-01,-3.000000000000000444e-01
1.000000000000000888e-01,-1.000000000000000888e-01
1.000000000000000888e-01,1.000000000000000888e-01
1.000000000000000888e-01,3.000000000000000444e-01
1.000000000000000888e-01,5.000000000000000000e-01
1.000000000000000888e-01,6.999999999999999556e-01
1.000000000000000888e-01,8.999999999999999112e-01
1.000000000000000888e-01,1.100000000000000089e+00
3.000000000000000444e-01,-9.000000000000001332e-01
3.000000000000000444e-01,-7.000000000000000666e-01
3.000000000000000444e-01,-5.000000000000000000e-01
3.000000000000000444e-01,-3.000000000000000444e-01
3.000000000000000444e-01,-1.000000000000000888e-01
3.000000000000000444e-01,1.000000000000000888e-01
3.000000000000000444e-01,3.000000000000000444e-01
3.000000000000000444e-01,5.000000000000000000e-01
3.000000000000000444e-01,6.999999999999999556e-01
3.000000000000000444e-01,8.999999999999999112e-01
3.000000000000000444e-01,1.100000000000000089e+00
5.000000000000000000e-01,-9.000000000000001332e-01
5.000000000000000000e-01,-7.000000000000000666e-01
5.000000000000000000e-01,-5.000000000000000000e-01
5.000000000000000000e-01,-3.000000000000000444e-01
5.000000000000000000e-01,-1.000000000000000888e-01
5.000000000000000000e-01,1.000000000000000888e-01
5.000000000000000000e-01,3.000000000000000444e-01
5.000000000000000000e-01,5.000000000000000000e-01
5.000000000000000000e-01,6.999999999999999556e-01
5.000000000000000000e-01,8.999999999999999112e-01
5.000000000000000000e-01,1.100000000000000089e+00
6.999999999999999556e-01,-7.000000000000000666e-01
6.999999999999999556e-01,-5.000000000000000000e-01
6.999999999999999556e-01,-3.000000000000000444e-01
6.999999999999999556e-01,-1.000000000000000888e-01
6.999999999999999556e-01,1.000000000000000888e-01
6.999999999999999556e-01,3.000000000000000444e-01
6.999999999999999556e-01,5.000000000000000000e-01
6.999999999999999556e-01,6.999999999999999556e-01
6.999999999999999556e-01,8.999999999999999112e-01
8.999999999999999112e-01,-5.000000000000000000e-01
8.999999999999999112e-01,-3.000000000000000444e-01
8.999999999999999112e-01,-1.000000000000000888e-01
8.999999999999999112e-01,1.000000000000000888e-01
8.999999999999999112e-01,3.000000000000000444e-01
8.999999999999999112e-01,5.000000000000000000e-01
8.999999999999999112e-01,6.999999999999999556e-01
1.100000000000000089e+00,-3.000000000000000444e-01
1.100000000000000089e+00,-1.000000000000000888e-01
1.100000000000000089e+00,1.000000000000000888e-01
1.100000000000000089e+00,3.000000000000000444e-01
1.100000000000000089e+00,5.000000000000000000e-01
