-1.100000000000000089e+00,0.000000000000000000e+00
-8.250000000000000666e-01,-5.500000000000000444e-01
-8.250000000000000666e-01,-2.750000000000000222e-01
-8.250000000000000666e-01,0.000000000000000000e+00
-8.250000000000000666e-01,2.749999999999999112e-01
-8.250000000000000666e-01,5.500000000000000444e-01
-5.500000000000000444e-01,-8.250000000000000666e-01
-5.500000000000000444e-01,-5.500000000000000444e-01
-5.500000000000000444e-01,-2.750000000000000222e-01
-5.500000000000000444e-01,0.000000000000000000e+00
-5.500000000000000444e-01,2.749999999999999112e-01
-5.500000000000000444e-01,5.500000000000000444e-01
-5.500000000000000444e-01,8.250000000000001776e-01
-2.750000000000000222e-01,-8.250000000000000666e-01
-2.750000000000000222e-01,-5.500000000000000444e-01
-2.750000000000000222e-01,-2.750000000000000222e-01
-2.750000000000000222e-01,0.000000000000000000e+00
-2.750000000000000222e-01,2.749999999999999112e-01
-2.750000000000000222e-01,5.500000000000000444e-01
-2.750000000000000222e-01,8.250000000000001776e-01
0.000000000000000000e+00,-1.100000000000000089e+00
0.000000000000000000e+00,-8.250000000000000666e-01
0.000000000000000000e+00,-5.500000000000000444e-01
0.000000000000000000e+00,-2.750000000000000222e-01
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.749999999999999112e-01
0.000000000000000000e+00,5.500000000000000444e-01
0.000000000000000000e+00,8.250000000000001776e-01
0.000000000000000000e+00,1.100000000000000089e+00
2.749999999999999112e-01,-8.250000000000000666e-01
2.749999999999999112e-01,-5.500000000000000444e-01
2.749999999999999112e-01,-2.750000000000000222e-01
2.749999999999999112e-01,0.000000000000000000e+00
2.749999999999999112e-01,2.749999999999999112e-01
2.749999999999999112e-01,5.500000000000000444e-01
2.749999999999999112e-01,8.250000000000001776e-01
5.500000000000000444e-01,-8.250000000000000666e-01
5.500000000000000444e-01,-5.500000000000000444e-01
5.500000000000000444e-01,-2.750000000000000222e-01
5.500000000000000444e-01,0.000000000000000000e+00
5.500000000000000444e-01,2.749999999999999112e-01
5.500000000000000444e-01,5.500000000000000444e-01
5.500000000000000444e-01,8.250000000000001776e-01
8.250000000000001776e-01,-5.500000000000000444e-01
8.250000000000001776e-01,-2.750000000000000222e-01
8.250000000000001776e-01,0.000000000000000000e+00
8.250000000000001776e-01,2.749999999999999112e-01
8.250000000000001776e-01,5.500000000000000444e-01
1.100000000000000089e+00,0.000000000000000000e+00
